filename,time_point,gm_max_raw,gm_max_forward,gm_max_reverse,I_max_raw,I_max_forward,I_max_reverse,I_min_raw,I_min_forward,I_min_reverse,Von_raw,Von_forward,Von_reverse,absgm_max_raw,absgm_max_forward,absgm_max_reverse,absI_max_raw,absI_max_forward,absI_max_reverse,absI_min_raw,absI_min_forward,absI_min_reverse
stability_test_019_transfer.csv,58,0.018517831175352613,0.0001355605953733871,0.018517831175352613,0.0003629765824527213,2.9059073860186926e-06,0.0003629765824527213,3.0155672789243526e-10,3.0155672789243526e-10,2.196676021904958e-07,-0.6,-0.6,0.22953020134228186,0.018517831175352613,0.0001355605953733871,0.018517831175352613,0.0003629765824527213,2.9059073860186926e-06,0.0003629765824527213,3.0155672789243526e-10,3.0155672789243526e-10,2.196676021904958e-07
stability_test_020_transfer.csv,59,0.019790386389134024,0.00010341839458172968,0.019790386389134024,0.00044023285472697185,3.2318281241285204e-06,0.00044023285472697185,1.7539521453899247e-09,1.7539521453899247e-09,5.423136466170987e-08,0.22953020134228186,-0.09261744966442953,0.22953020134228186,0.02544387455891664,0.0003129345593101147,0.02544387455891664,0.00044023285472697185,3.2318281241285204e-06,0.00044023285472697185,1.7539521453899247e-09,1.7539521453899247e-09,5.423136466170987e-08
stability_test_021_transfer.csv,60,0.02829767177381743,0.00014379245359110812,0.02829767177381743,0.0006875290646899076,2.9448461856499863e-06,0.0006875290646899076,3.574829386427024e-09,3.574829386427024e-09,7.019266268411417e-07,-0.26979865771812084,-0.26979865771812084,0.5275167785234899,0.02829767177381743,0.0001742883161120034,0.02829767177381743,0.0006875290646899076,2.9448461856499863e-06,0.0006875290646899076,3.574829386427024e-09,3.574829386427024e-09,7.019266268411417e-07
stability_test_022_transfer.csv,61,0.030014633540651446,8.687980721482212e-05,0.030014633540651446,0.00045487233887449784,3.14631762791535e-06,0.00045487233887449784,9.181198940224741e-10,9.181198940224741e-10,1.2881916817016554e-07,-0.4711409395973154,-0.4711409395973154,0.6,0.030014633540651446,0.0001027772670303668,0.030014633540651446,0.00045487233887449784,3.14631762791535e-06,0.00045487233887449784,9.181198940224741e-10,9.181198940224741e-10,1.2881916817016554e-07
stability_test_023_transfer.csv,62,0.02453765293327849,0.00021103046226673706,0.02453765293327849,0.00044950555210103785,4.225549033980396e-06,0.00044950555210103785,3.327269795798952e-09,3.327269795798952e-09,2.944996736300759e-07,0.3503355704697986,-0.6,0.3503355704697986,0.02453765293327849,0.00021103046226673706,0.02453765293327849,0.00044950555210103785,4.225549033980396e-06,0.00044950555210103785,3.327269795798952e-09,3.327269795798952e-09,2.944996736300759e-07
stability_test_024_transfer.csv,63,0.018418915401665948,0.0002813619113785932,0.018418915401665948,0.0004129526372359041,3.1488325425461473e-06,0.0004129526372359041,2.1326707934721661e-10,2.1326707934721661e-10,2.1762610079055836e-07,-0.5436241610738255,-0.5436241610738255,0.11677852348993278,0.018418915401665948,0.0002813619113785932,0.018418915401665948,0.0004129526372359041,3.1488325425461473e-06,0.0004129526372359041,2.1326707934721661e-10,2.1326707934721661e-10,2.1762610079055836e-07
stability_test_025_transfer.csv,64,0.043073203885661555,0.00019670398445381114,0.043073203885661555,0.0005505268361632252,3.98428538354789e-06,0.0005505268361632252,7.3539157003800585e-09,7.3539157003800585e-09,3.1869498274865454e-07,-0.30201342281879195,-0.30201342281879195,0.03624161073825494,0.043073203885661555,0.00019670398445381114,0.043073203885661555,0.0005505268361632252,3.98428538354789e-06,0.0005505268361632252,7.3539157003800585e-09,7.3539157003800585e-09,3.1869498274865454e-07
stability_test_026_transfer.csv,65,0.04258348883085132,0.00011999857810347145,0.04258348883085132,0.00066832867685806,3.50869313956162e-06,0.00066832867685806,1.1896097724193738e-09,1.1896097724193738e-09,6.794550339774403e-08,-0.36644295302013424,-0.36644295302013424,0.3503355704697986,0.04258348883085132,0.00011999857810347145,0.04258348883085132,0.00066832867685806,3.50869313956162e-06,0.00066832867685806,1.1896097724193738e-09,1.1896097724193738e-09,6.794550339774403e-08
stability_test_027_transfer.csv,66,0.036403649936834946,0.00015396012925876515,0.036403649936834946,0.00042775499694128975,4.639642998625747e-06,0.00042775499694128975,7.257679161948446e-09,7.257679161948446e-09,8.526190687793985e-08,0.261744966442953,-0.33422818791946307,0.261744966442953,0.036403649936834946,0.00029152736823137213,0.036403649936834946,0.00042775499694128975,4.639642998625747e-06,0.00042775499694128975,7.257679161948446e-09,7.257679161948446e-09,8.526190687793985e-08
stability_test_028_transfer.csv,67,0.017149470165309055,0.00011657130037745019,0.017149470165309055,0.0005229361126577378,4.343721982463183e-06,0.0005229361126577378,4.993598600077205e-11,4.993598600077205e-11,4.135478657956729e-08,-0.4791946308724832,-0.4791946308724832,0.2053691275167785,0.02253821040998425,0.00030623533220694823,0.02253821040998425,0.0005229361126577378,4.343721982463183e-06,0.0005229361126577378,4.993598600077205e-11,4.993598600077205e-11,4.135478657956729e-08
stability_test_029_transfer.csv,68,0.012590148861797441,0.00010826935150379358,0.012590148861797441,0.0002795427843475672,3.0325517746873886e-06,0.0002795427843475672,9.832403971395295e-09,9.832403971395295e-09,7.270436692820216e-07,0.22953020134228186,-0.17315436241610743,0.22953020134228186,0.012590148861797441,0.00010826935150379358,0.012590148861797441,0.0002795427843475672,3.0325517746873886e-06,0.0002795427843475672,9.832403971395295e-09,9.832403971395295e-09,7.270436692820216e-07
stability_test_030_transfer.csv,69,0.057864973793310674,0.00011688448883151425,0.057864973793310674,0.0006897995118958918,2.9094750598330786e-06,0.0006897995118958918,2.790136337391756e-09,2.790136337391756e-09,5.385104235282428e-07,-0.21342281879194636,-0.21342281879194636,0.22953020134228186,0.057864973793310674,0.0002546770861618353,0.057864973793310674,0.0006897995118958918,2.9094750598330786e-06,0.0006897995118958918,2.790136337391756e-09,2.790136337391756e-09,5.385104235282428e-07
stability_test_031_transfer.csv,70,0.0875029504779018,0.00010867854558496755,0.0875029504779018,0.0007213721310790472,2.7975075101798923e-06,0.0007213721310790472,3.3897307879990845e-09,3.3897307879990845e-09,1.9908437525402274e-07,0.6,-0.09261744966442953,0.6,0.0875029504779018,0.00030675231972716123,0.0875029504779018,0.0007213721310790472,2.7975075101798923e-06,0.0007213721310790472,3.3897307879990845e-09,3.3897307879990845e-09,1.9908437525402274e-07
stability_test_032_transfer.csv,71,0.021420923158787755,0.00036339967659564917,0.021420923158787755,0.0005682961371979557,4.071226947903124e-06,0.0005682961371979557,1.2976042720722458e-08,1.2976042720722458e-08,2.1751566643763345e-07,-0.14899328859060407,-0.14899328859060407,0.3100671140939597,0.021420923158787755,0.00036339967659564917,0.021420923158787755,0.0005682961371979557,4.071226947903124e-06,0.0005682961371979557,1.2976042720722458e-08,1.2976042720722458e-08,2.1751566643763345e-07
stability_test_033_transfer.csv,72,0.09853400085658096,0.00014864978939063906,0.09853400085658096,0.0007953048460157646,2.534789718200539e-06,0.0007953048460157646,1.50760326711747e-10,1.50760326711747e-10,1.4256869141253909e-08,0.6,-0.5194630872483221,0.6,0.09853400085658096,0.00014864978939063906,0.09853400085658096,0.0007953048460157646,2.534789718200539e-06,0.0007953048460157646,1.50760326711747e-10,1.50760326711747e-10,1.4256869141253909e-08
stability_test_034_transfer.csv,73,0.03089998441721717,0.000172789598620361,0.03089998441721717,0.0005705137125597194,3.766804902039118e-06,0.0005705137125597194,5.23891583897742e-10,5.23891583897742e-10,4.838043305140666e-07,-0.4389261744966443,-0.4389261744966443,0.2939597315436241,0.03089998441721717,0.0003963167482298685,0.03089998441721717,0.0005705137125597194,3.766804902039118e-06,0.0005705137125597194,5.23891583897742e-10,5.23891583897742e-10,4.838043305140666e-07
stability_test_035_transfer.csv,74,0.018495703861401057,0.00033775441996624505,0.018495703861401057,0.0005613867016715228,3.925954770671836e-06,0.0005613867016715228,1.7855546898923713e-09,1.7855546898923713e-09,6.754581405820602e-07,-0.028187919463087296,-0.028187919463087296,0.5033557046979865,0.029285657198307946,0.00033775441996624505,0.029285657198307946,0.0005613867016715228,3.925954770671836e-06,0.0005613867016715228,1.7855546898923713e-09,1.7855546898923713e-09,6.754581405820602e-07
stability_test_036_transfer.csv,75,0.039935066401748195,0.0003010948688897828,0.039935066401748195,0.0009150664390703623,5.45421649828674e-06,0.0009150664390703623,6.251670413488956e-09,6.251670413488956e-09,4.601286394330569e-08,-0.17315436241610743,-0.17315436241610743,0.10067114093959728,0.10239429738418296,0.0003010948688897828,0.10239429738418296,0.0009150664390703623,5.45421649828674e-06,0.0009150664390703623,6.251670413488956e-09,6.251670413488956e-09,4.601286394330569e-08
stability_test_037_transfer.csv,76,0.043362050423957084,0.00028017945073002793,0.043362050423957084,0.0008886032150772867,5.164256813722769e-06,0.0008886032150772867,3.5409710729317825e-09,3.5409710729317825e-09,7.835468797646341e-09,0.06845637583892616,-0.6,0.06845637583892616,0.043362050423957084,0.00028017945073002793,0.043362050423957084,0.0008886032150772867,5.164256813722769e-06,0.0008886032150772867,3.5409710729317825e-09,3.5409710729317825e-09,7.835468797646341e-09
stability_test_038_transfer.csv,77,0.018051161410636157,0.00015911720163583258,0.018051161410636157,0.0006217663997621322,5.115328028949699e-06,0.0006217663997621322,9.338046540934572e-10,9.338046540934572e-10,2.363348883238318e-07,-0.3503355704697987,-0.3503355704697987,0.3583892617449663,0.04488244708869576,0.0003154895759844178,0.04488244708869576,0.0006217663997621322,5.115328028949699e-06,0.0006217663997621322,9.338046540934572e-10,9.338046540934572e-10,2.363348883238318e-07
stability_test_039_transfer.csv,78,0.11300122936941573,0.00020937366616732695,0.11300122936941573,0.001090202866107065,3.5570523521590746e-06,0.001090202866107065,2.9898282301405198e-09,2.9898282301405198e-09,3.6759629882384076e-08,0.42281879194630856,-0.5516778523489932,0.42281879194630856,0.11300122936941573,0.00020937366616732695,0.11300122936941573,0.001090202866107065,3.5570523521590746e-06,0.001090202866107065,2.9898282301405198e-09,2.9898282301405198e-09,3.6759629882384076e-08
stability_test_040_transfer.csv,79,0.07470430652596646,0.0006087832569891408,0.07470430652596646,0.0007900207669404061,8.187510644142584e-06,0.0007900207669404061,3.357594768648815e-10,3.357594768648815e-10,2.9320497987955516e-07,-0.4791946308724832,-0.4791946308724832,0.19731543624161063,0.07470430652596646,0.0006087832569891408,0.07470430652596646,0.0007900207669404061,8.187510644142584e-06,0.0007900207669404061,3.357594768648815e-10,3.357594768648815e-10,2.9320497987955516e-07
stability_test_041_transfer.csv,80,0.03723862684838055,0.00023193259173754564,0.03723862684838055,0.0006282142894759079,4.52474424183979e-06,0.0006282142894759079,8.300212998221145e-09,8.300212998221145e-09,2.086749533975853e-07,0.3825503355704697,-0.2214765100671141,-0.004026845637583931,0.03723862684838055,0.0002600251230521572,0.03723862684838055,0.0006282142894759079,4.52474424183979e-06,0.0006282142894759079,8.300212998221145e-09,8.300212998221145e-09,2.086749533975853e-07
stability_test_042_transfer.csv,81,0.023218591392942516,0.0002204864967513133,0.023218591392942516,0.0005574580002377376,5.164016308844842e-06,0.0005574580002377376,1.112852184496795e-08,1.112852184496795e-08,4.160485242515118e-07,0.33422818791946296,-0.10872483221476514,0.33422818791946296,0.030763667251113885,0.00028379813625203264,0.030763667251113885,0.0005574580002377376,5.164016308844842e-06,0.0005574580002377376,1.112852184496795e-08,1.112852184496795e-08,4.160485242515118e-07
stability_test_043_transfer.csv,82,0.07812720038112639,0.0007395662872321517,0.07812720038112639,0.000684493238390482,6.689854633787219e-06,0.000684493238390482,4.284381892643732e-11,4.284381892643732e-11,1.023898444828634e-06,-0.5114093959731544,-0.5114093959731544,0.6,0.07812720038112639,0.0007395662872321517,0.07812720038112639,0.000684493238390482,6.689854633787219e-06,0.000684493238390482,4.284381892643732e-11,4.284381892643732e-11,1.023898444828634e-06
stability_test_044_transfer.csv,83,0.024994741278145244,0.00020698357522704286,0.024994741278145244,0.0007741590027812738,4.741629494662729e-06,0.0007741590027812738,5.246000504308044e-10,5.246000504308044e-10,1.2551187623135455e-07,0.2375838926174496,-0.5355704697986577,0.2375838926174496,0.05421963239470671,0.00020698357522704286,0.05421963239470671,0.0007741590027812738,4.741629494662729e-06,0.0007741590027812738,5.246000504308044e-10,5.246000504308044e-10,1.2551187623135455e-07
stability_test_045_transfer.csv,84,0.060152555578194704,0.00044132856647795325,0.060152555578194704,0.0006271144323040125,7.287971824235111e-06,0.0006271144323040125,3.857621798306979e-09,3.857621798306979e-09,8.123937982720507e-07,-0.6,-0.6,0.2939597315436241,0.060152555578194704,0.00044132856647795325,0.060152555578194704,0.0006271144323040125,7.287971824235111e-06,0.0006271144323040125,3.857621798306979e-09,3.857621798306979e-09,8.123937982720507e-07
stability_test_046_transfer.csv,85,0.030325391532659656,0.00031990758052121316,0.030325391532659656,0.0005440337573704962,6.068751502607917e-06,0.0005440337573704962,1.9273573571448505e-09,1.9273573571448505e-09,1.0220246094204599e-07,-0.29395973154362415,-0.29395973154362415,0.5516778523489932,0.030325391532659656,0.00031990758052121316,0.030325391532659656,0.0005440337573704962,6.068751502607917e-06,0.0005440337573704962,1.9273573571448505e-09,1.9273573571448505e-09,1.0220246094204599e-07
stability_test_047_transfer.csv,86,0.03496028208625781,0.00019195122907896898,0.03496028208625781,0.000745081816652033,5.95082110194175e-06,0.000745081816652033,4.4639139137069487e-10,4.4639139137069487e-10,2.875629829473701e-07,-0.5838926174496644,-0.5838926174496644,0.07651006711409392,0.03496028208625781,0.00020321846963142266,0.03496028208625781,0.000745081816652033,5.95082110194175e-06,0.000745081816652033,4.4639139137069487e-10,4.4639139137069487e-10,2.875629829473701e-07
stability_test_048_transfer.csv,87,0.054080071878417305,0.00040919604088199074,0.054080071878417305,0.0009463728534350475,7.33216582775197e-06,0.0009463728534350475,7.14369894722376e-09,7.14369894722376e-09,2.817410307735386e-07,0.17315436241610727,-0.21342281879194636,0.17315436241610727,0.054080071878417305,0.00040919604088199074,0.054080071878417305,0.0009463728534350475,7.33216582775197e-06,0.0009463728534350475,7.14369894722376e-09,7.14369894722376e-09,2.817410307735386e-07
stability_test_049_transfer.csv,88,0.06699935488997472,0.00043595388052639235,0.06699935488997472,0.0006238879506321804,7.573433427371133e-06,0.0006238879506321804,2.3008838063303946e-10,2.3008838063303946e-10,2.939428274470321e-08,0.05234899328859055,-0.5838926174496644,-0.004026845637583931,0.06699935488997472,0.0004923305680608426,0.06699935488997472,0.0006238879506321804,7.573433427371133e-06,0.0006238879506321804,2.3008838063303946e-10,2.3008838063303946e-10,2.939428274470321e-08
stability_test_050_transfer.csv,89,0.06367949711292999,0.000327327993221912,0.06367949711292999,0.0007408856460687464,7.39134941398567e-06,0.0007408856460687464,1.8763304650819047e-09,1.8763304650819047e-09,1.1448862573552959e-07,0.10067114093959728,-0.4791946308724832,0.10067114093959728,0.06367949711292999,0.00046637973292235643,0.06367949711292999,0.0007408856460687464,7.39134941398567e-06,0.0007408856460687464,1.8763304650819047e-09,1.8763304650819047e-09,1.1448862573552959e-07
stability_test_051_transfer.csv,90,0.021614466064158604,0.00013515292428928545,0.021614466064158604,0.00042971055790000395,4.778345221396355e-06,0.00042971055790000395,1.7917335436142028e-09,1.7917335436142028e-09,2.164561808654985e-07,-0.44697986577181203,-0.44697986577181203,0.5436241610738254,0.02332536668793659,0.00021671202819097186,0.02332536668793659,0.00042971055790000395,4.778345221396355e-06,0.00042971055790000395,1.7917335436142028e-09,1.7917335436142028e-09,2.164561808654985e-07
stability_test_052_transfer.csv,91,0.07250445566382265,0.00032036469408971003,0.07250445566382265,0.001280372395336531,7.812616265134678e-06,0.001280372395336531,9.234344086742863e-10,9.234344086742863e-10,3.5511856445924115e-07,-0.6,-0.6,0.3503355704697986,0.07250445566382265,0.00032036469408971003,0.07250445566382265,0.001280372395336531,7.812616265134678e-06,0.001280372395336531,9.234344086742863e-10,9.234344086742863e-10,3.5511856445924115e-07
stability_test_053_transfer.csv,92,0.05262699786312322,0.0004670760625884458,0.05262699786312322,0.0010305912380674611,8.21992465322906e-06,0.0010305912380674611,1.136487067248254e-08,1.136487067248254e-08,1.1446229675878794e-06,0.5758389261744966,-0.08456375838926178,0.5758389261744966,0.05262699786312322,0.0004670760625884458,0.05262699786312322,0.0010305912380674611,8.21992465322906e-06,0.0010305912380674611,1.136487067248254e-08,1.136487067248254e-08,1.1446229675878794e-06
stability_test_054_transfer.csv,93,0.02271206357309427,0.0003157805877131221,0.02271206357309427,0.0008765715244637405,6.173625150943458e-06,0.0008765715244637405,7.608840686075995e-09,7.608840686075995e-09,3.408594282761482e-07,-0.012080536912751683,-0.012080536912751683,0.3583892617449663,0.035342695762555644,0.0003821607340505757,0.035342695762555644,0.0008765715244637405,6.173625150943458e-06,0.0008765715244637405,7.608840686075995e-09,7.608840686075995e-09,3.408594282761482e-07
stability_test_055_transfer.csv,94,0.06565921415720759,0.00036378869226174,0.06565921415720759,0.0011974081660459305,6.798486698065515e-06,0.0011974081660459305,3.0095775248934127e-09,3.0095775248934127e-09,1.1666449957724735e-06,-0.37449664429530205,-0.37449664429530205,0.40671140939597306,0.06565921415720759,0.00036378869226174,0.06565921415720759,0.0011974081660459305,6.798486698065515e-06,0.0011974081660459305,3.0095775248934127e-09,3.0095775248934127e-09,1.1666449957724735e-06
stability_test_056_transfer.csv,95,0.03937519737202333,0.000952829279446958,0.03937519737202333,0.000653551584202773,7.883086794549992e-06,0.000653551584202773,2.236119348910102e-09,2.236119348910102e-09,1.3798503898386808e-08,-0.6,-0.004026845637583931,0.11677852348993278,0.03937519737202333,0.000952829279446958,0.03937519737202333,0.000653551584202773,7.883086794549992e-06,0.000653551584202773,2.236119348910102e-09,2.236119348910102e-09,1.3798503898386808e-08
stability_test_057_transfer.csv,96,0.04708286170294295,0.00046231743805267433,0.04708286170294295,0.0012858614972848545,9.130490708114129e-06,0.0012858614972848545,3.539176070049604e-10,3.539176070049604e-10,1.7984486091412987e-07,-0.6,-0.6,0.08456375838926167,0.062053353229517244,0.00046231743805267433,0.062053353229517244,0.0012858614972848545,9.130490708114129e-06,0.0012858614972848545,3.539176070049604e-10,3.539176070049604e-10,1.7984486091412987e-07
stability_test_058_transfer.csv,97,0.036574623755575825,0.0002686473880600808,0.036574623755575825,0.0008449733499233723,5.700137940753736e-06,0.0008449733499233723,5.677035995772912e-10,5.677035995772912e-10,8.948735669483895e-08,-0.4791946308724832,-0.4791946308724832,-0.004026845637583931,0.048210057139684064,0.0002686473880600808,0.048210057139684064,0.0008449733499233723,5.700137940753736e-06,0.0008449733499233723,5.677035995772912e-10,5.677035995772912e-10,8.948735669483895e-08
stability_test_059_transfer.csv,98,0.04855116839641506,0.00049661024482668,0.04855116839641506,0.0010454749228993804,6.276218994627921e-06,0.0010454749228993804,6.14940362856706e-09,6.14940362856706e-09,4.3836465772250885e-08,0.09261744966442953,-0.18120805369127518,0.09261744966442953,0.05249114435538469,0.00049661024482668,0.05249114435538469,0.0010454749228993804,6.276218994627921e-06,0.0010454749228993804,6.14940362856706e-09,6.14940362856706e-09,4.3836465772250885e-08
stability_test_060_transfer.csv,99,0.03598698848845923,0.000294796590553796,0.03598698848845923,0.000873212968550818,8.812873197768145e-06,0.000873212968550818,3.6358547486262014e-09,3.6358547486262014e-09,2.465551616991814e-08,0.17315436241610727,-0.3181208053691275,0.17315436241610727,0.036363686881114646,0.00038442352840856316,0.036363686881114646,0.000873212968550818,8.812873197768145e-06,0.000873212968550818,3.6358547486262014e-09,3.6358547486262014e-09,2.465551616991814e-08
